date,1,2,3,4,5,6,7
20160115,9.910787195637072,,,,,,
20160116,9.891573195608373,9.963634462132454,,,,,
20160117,9.832512028480453,9.836365943640647,9.854326842327989,,,,
20160118,9.749274077183642,9.680483841827286,9.717423866743864,9.811707502778773,,,
20160119,9.668865197341766,9.570308843005652,9.56152588613843,9.668761323576934,9.798120549692126,,
20160120,9.621457078748865,9.511250322343077,9.476696747552303,9.53744238987299,9.683250721346589,9.785452581696894,
20160121,9.558461279267698,9.503620562750399,9.471301266328034,9.509976710895288,9.61743842112088,9.754032421875852,9.855724176030705
20160122,9.46879307879631,9.487221740233567,9.519099076943142,9.561687982140876,9.649868869087781,9.784555429944582,9.901011814265079
20160123,9.373814745608062,9.475151873406546,9.507175427326489,9.617370274638219,9.71010109713133,9.830283704659074,9.9268380079609
20160124,9.221573518494537,9.40363776359276,9.43126884665459,9.53691243518744,9.697869134301861,9.822704227907971,9.904853820331216
20160125,8.989239002531654,9.19522133981119,9.251188788949573,9.349542027070378,9.50341744653509,9.6960397651314,9.784550798630226
20160126,8.650077266409898,8.888434475884067,8.980523530530759,9.0739543431079,9.217318002218082,9.416606767021104,9.609690893820304
20160127,8.351706823899566,8.589237674569429,8.64325600198044,8.78882681318923,8.975067842219865,9.17804379486628,9.396197887888661
20160128,8.16598979500745,8.357830744710338,8.384358913339199,8.545725814582259,8.774320875011163,8.992397558922173,9.21749068408191
20160129,8.080798090668916,8.238882713266529,8.247415579158549,8.390944642352856,8.615335130963217,8.877472154804368,9.112244065350968
20160130,8.03067866832898,8.225084704568532,8.219240647468105,8.330756080987518,8.536535302051742,8.794407546987724,9.072154746672583
20160131,8.018094725608487,8.226865775746427,8.226733452479126,8.321359805776348,8.494089967599033,8.73275681351869,8.984334440629079
20160201,8.019537710838422,8.158659085998877,8.177753333470667,8.286446973314847,8.432942724162086,8.594001973808666,8.783032377314042
20160202,8.05790153411118,8.173400559592743,8.159785157003624,8.163987082356822,8.324600402592592,8.521476252616353,8.716614698140425
20160203,8.013810098213222,8.142023404833571,8.2267837353207,8.21490507561493,8.298296521901811,8.44484123235795,8.575783706366419
20160204,7.970569500924022,8.078955489171724,8.290381605668095,8.335108193249106,8.354957344960859,8.363054205687115,8.471911264766415
20160205,7.911832525800994,8.05898923136841,8.265720518340878,8.414201779813993,8.339878447035371,8.312529212532898,8.371374692735113
20160206,7.893362844150873,8.020150367566035,8.264686412006906,8.353685056745743,8.321142134001635,8.279212198675069,8.304729417541736
20160207,7.940849033471483,8.016706654534481,8.177337176795,8.266513796328358,8.257359011080016,8.26826707962012,8.28008884032095
20160208,7.989409687722592,8.046847909977043,8.080346868327412,8.142544758506745,8.199094430021258,8.224344355887974,8.283452497775786
20160209,7.95258015273421,8.030455042007238,8.041763388430933,8.045239520662978,8.101948641714591,8.160327682399565,8.235622267960188
20160210,7.838485738735066,7.928653459540524,8.037464867092602,8.012844799978248,8.011618163290352,8.046400657333558,8.154874640554016
20160211,7.701747505618737,7.803068093008806,7.996996442253396,8.030513925861188,7.980181463060896,7.959990255703165,8.043609959626144
20160212,7.631064385923613,7.701905631923163,7.9164552391442164,8.049610158181988,7.997678568696342,7.947655742341537,7.9757115830914085
20160213,7.642212621193872,7.683609955369546,7.867805266687679,8.044277530509687,8.016408265566712,7.978888003123011,7.976891906635748
20160214,7.726208784812327,7.739249242805016,7.890421297918733,8.004861737261873,8.017525073942748,8.005832990043874,8.017584619413034
20160215,7.876008647644115,7.858396420766114,7.973687037101676,7.993341673610493,8.001472276769912,8.021924160964229,8.060765671231948
20160216,8.059985625571198,8.029247592193101,8.041704504576984,8.027464536166196,8.00731236417232,8.023228868379833,8.11739142862516
20160217,8.164258345054794,8.216455904307718,8.150016391794995,8.098557857989958,8.04632655630387,8.0758511853208,8.169372639336046
20160218,8.29180606564061,8.31188149013945,8.267413594546017,8.215350343409403,8.121429273126905,8.126024198583993,8.203809108035255
20160219,8.40390438315249,8.421508009018115,8.309164893461723,8.328448363205759,8.20934816000455,8.177644166775142,8.229850327040442
20160220,8.47465829579562,8.525027809110757,8.388333904288974,8.368444393980694,8.322056487778697,8.265578932444864,8.281200355766293
20160221,8.533477972960712,8.611946993703931,8.531572517911552,8.472478931583144,8.40734346486969,8.412119011586647,8.400800079301568
20160222,8.61807488421272,8.704231886786232,8.707639210919277,8.668947887559947,8.591462690309125,8.550699184583832,8.595820757117743
20160223,8.721349224644516,8.803676791862284,8.889419622609136,8.8673619955661,8.82145309959174,8.753188187606575,8.76024498745183
20160224,8.82475125702926,8.879384887633229,9.022868960916655,9.00816189137229,8.973872301499785,8.936790029070856,8.931921856066786
20160225,8.891657870675562,8.926985536580055,9.044652017180038,9.087750366956888,9.067554528284802,9.041071349566824,9.051256933067457
20160226,8.891721385843866,8.962475298486996,9.11071573161362,9.14059564860326,9.114985803449482,9.080736572173503,9.098607491039079
20160227,8.923441257865353,9.001092520816638,9.169983323038533,9.165988483598662,9.1467751451863,9.104278866275678,9.113181575699809
20160228,8.93655581688773,9.016453928917816,9.1642768821361,9.18393879642462,9.199868532958863,9.150199009727759,9.150918848301885
20160229,8.976039756618203,9.035641464293056,9.165411554153222,9.206187630588907,9.279830821773594,9.242771705916443,9.23614495668992
20160301,9.054084019673379,9.092292363107056,9.197141350419754,9.246386777579154,9.339620428488015,9.350549007134552,9.354834957762488
20160302,9.072591413454681,9.122688340839176,9.271655228703292,9.434220317131778,9.466812861101124,9.484730754726591,9.524231896481815
20160303,9.074903762550797,9.215810840203503,9.36544728380017,9.52467319457827,9.596595521671684,9.634805188338033,9.698886038611082
20160304,9.109667731336582,9.230702500705757,9.450724998262451,9.503580204153874,9.583388336362194,9.685473752237275,9.766863147489865
20160305,9.155759895036159,9.25442872414948,9.437105625975315,9.492285751673244,9.563813093813758,9.660746503276405,9.74042892838079
20160306,9.187379201374492,9.29038955688802,9.435953751933443,9.481866617605824,9.55926183503488,9.590858646417772,9.671336334358646
20160307,9.235920668751842,9.317935953058774,9.473323827468757,9.501977769386837,9.478938303700414,9.518728571794693,9.59505726368929
20160308,9.282362165877096,9.345791985675017,9.488776538624375,9.454502165927611,9.408903568015074,9.446921365943833,9.528277680379599
20160309,9.283749575334765,9.345735086670077,9.464781698948027,9.395189584591815,9.340786196472953,9.3608907320906,9.445260047322847
20160310,9.231164308908642,9.307334874498812,9.42408898617074,9.369671042492476,9.270579440540121,9.270809683025227,9.336632569112318
20160311,9.189235035198413,9.255894204334858,9.362103474835429,9.334340730122634,9.266885636533363,9.226467494535731,9.256956098554962
20160312,9.16519388237851,9.248506596321345,9.330038900702622,9.354477684940772,9.352195108579798,9.302249691336366,9.298990569262699
20160313,9.188108964193667,9.255461507250779,9.404840582092543,9.447669654020432,9.47173859472647,9.416331534625115,9.3953179381611
20160314,9.25107896063771,9.33390670980588,9.49913017267448,9.56787607973629,9.571536141309885,9.566280922748955,9.556422177718563
20160315,9.35585186207171,9.460385920008228,9.609591651369826,9.68751682348443,9.71021886483923,9.726349732739774,9.750752789695753
20160316,9.527442720562918,9.614598102188227,9.759742832476302,9.80584558203726,9.81828992371075,9.877862520266795,9.929633336982668
20160317,9.588457640732564,9.811326411768942,9.9349791969817,9.91626471728707,9.910076619691656,9.9653222454069,10.068507267633267
20160318,9.745496909518486,9.880566546234128,10.088121545545558,10.014710581694988,9.977106955592886,10.011727353633646,10.110431910029142
20160319,9.912985746723308,9.989209903236734,10.109149697568977,10.097626325835915,10.02827040851184,10.029399125981932,10.105044368200907
20160320,10.047603499481111,10.112749552055948,10.199174509245747,10.07601462820369,10.089080227617165,10.060463997830269,10.102334387686547
20160321,10.152977148548665,10.234317584192354,10.330567543979381,10.170431910738575,10.091195415045,10.147035833846772,10.15711158903554
20160322,10.255542897884055,10.339106364418429,10.4470841353865,10.353034711534718,10.230328037683176,10.197890311936572,10.288361714640487
20160323,10.375319934597515,10.46897040379838,10.562391292130474,10.533489244086203,10.410956575331163,10.33963367263863,10.352454474007597
20160324,10.529335616725568,10.615454245551561,10.674733084454193,10.643586833796466,10.586153242856371,10.497598542679334,10.462253674750091
20160325,10.75746489925357,10.814953404349597,10.827513528881976,10.800720052102173,10.757289240116226,10.666727526782376,10.609801395572386
20160326,11.04467453578325,11.092795876786912,11.058060357503598,11.02357426757915,10.942474660281952,10.830719060032386,10.75910239968644
20160327,11.307714004307403,11.342000947714562,11.280625446641515,11.230333011629583,11.10455941525013,10.995043055491493,10.915997436111002
20160328,11.417730876824614,11.482391303008448,11.438988940524972,11.37060791487275,11.23135653210217,11.121592066217342,11.04231918162526
20160329,11.462861381179064,11.544198508741069,11.514462162496454,11.461468347982535,11.330379656763697,11.22567225534701,11.145217393169748
20160330,11.624795618430685,11.623054905849315,11.575390410926016,11.524183291328853,11.420542746254796,11.337281969194377,11.275794324152292
20160331,11.807749737501517,11.764002672906717,11.686120836662155,11.648491407522929,11.59398646129641,11.524722839451279,11.46956190062711
20160401,11.920927482066421,11.879689928236017,11.771503417313774,11.732870316192056,11.704766839065957,11.657480788687142,11.62441684307803
20160402,12.1689806789522,11.99216933675773,11.864667598507301,11.796900552815362,11.78993439440821,11.82516215624589,11.858451713025755
20160403,12.24871537174717,12.174969299222155,12.0593399353223,11.986826123224045,11.957767602916187,11.976108600188855,12.021526576841524
20160404,12.255552184160535,12.25808121260686,12.270909622563696,12.214619635461265,12.183602730797325,12.191935788555718,12.237376260163828
20160405,12.252855766781073,12.282290746784406,12.314136656717997,12.333506467393946,12.286107942237923,12.255463527571443,12.254954082992327
20160406,12.28412143918754,12.320841807480397,12.370199378608836,12.406867810019275,12.427163552758175,12.387653479182408,12.364140296199043
20160407,12.348372655667244,12.379872209448669,12.432044958088975,12.483026135707219,12.520212943517318,12.542043305348761,12.510926496618008
20160408,12.412256675080181,12.446666679125931,12.489878496104494,12.53994267348033,12.566915117479159,12.567241955949395,12.563772770688885
20160409,12.461525589619528,12.475821133802583,12.522745941661661,12.550972479426353,12.540547060003735,12.55277968444954,12.569210264550525
20160410,12.468597937448692,12.495761919376942,12.528490094695274,12.56276446739204,12.540921534850202,12.545639190137713,12.571963250126759
20160411,12.49323421416329,12.513790302930609,12.56346478828424,12.598096102994552,12.607789774748985,12.602673164810554,12.629877174527163
20160412,12.57548139499617,12.573818422334345,12.620844457492908,12.701664862696097,12.75271253275616,12.735918725286428,12.737065306397607
20160413,12.675666317944616,12.67165725375351,12.719135503678082,12.803845551323635,12.86910407867568,12.88234732207551,12.881440907694486
20160414,12.783100901900411,12.767932024153158,12.826185026926025,12.894547527320825,12.95027911023524,13.007849986565162,13.037466580252868
20160415,12.892600059634297,12.888828846516168,12.94099630222578,12.993333131717542,13.039945325857618,13.116799671931574,13.181680747163638
20160416,13.052980160111446,13.076107289962456,13.114504194052039,13.117507270603475,13.169658516712843,13.23487536223569,13.31806766200528
20160417,13.22188816435809,13.311067761164962,13.304119135590724,13.297348815619179,13.319618821506236,13.387928061785946,13.458302868268254
20160418,13.430974143872213,13.468599272505251,13.501240776083499,13.481992372005301,13.492298700487346,13.530358841861641,13.612047287698337
20160419,13.62102707542567,13.631904378806126,13.605585942555942,13.649210442724405,13.641484583358848,13.666240281822187,13.717808478535003
20160420,13.779818138866597,13.778831503504772,13.729767690029744,13.72114087461794,13.778041533598973,13.780701727484011,13.818357621276698
20160421,13.918855654156399,13.910365958730337,13.880352229836637,13.8481566556692,13.853614494233186,13.921697627129893,13.93410061778235
20160422,14.067233207268764,14.060921552822506,14.061292388779123,14.039334831206984,14.02258138233378,14.040197744313883,14.117775402447732
20160423,14.218388225761817,14.24318577145844,14.242161423965433,14.240195596425565,14.250083287170682,14.252885893972154,14.280958440534523
20160424,14.25413089051339,14.32921657071576,14.383129039512928,14.396060000001924,14.402970251828643,14.42215811801205,14.458548670561154
20160425,14.343046833210161,14.41681837796413,14.491799853593498,14.54395639263356,14.552731740912911,14.557618769982572,14.573725819695001
20160426,14.400286901371826,14.478885598917001,14.568075285373006,14.633677522411869,14.657627372177334,14.646252864119989,14.626225406805546
20160427,14.503938363115434,14.557118588032168,14.642919806420716,14.709653738203187,14.735129440644737,14.712681625367242,14.674023052016569
20160428,14.614514963053335,14.686476987126937,14.737571962755062,14.795652779876352,14.807228253895916,14.803232918243792,14.782109493467914
20160429,14.678968303323842,14.758336626072467,14.837598924803164,14.88475562918819,14.914089629998163,14.926492289842452,14.922558567211667
20160430,14.738137810126865,14.818019877960793,14.901247160694176,14.965683795152188,14.995799578365794,15.034450543128598,15.040064523148002
20160501,14.768266329454951,14.83373855888369,14.90962835104105,14.980872521389536,15.03414975580161,15.056345577956936,15.093983442704452
20160502,15.155057577536216,15.1910179140625,15.258155018300036,15.326044463014227,15.389489748094014,15.438152539367072,15.46010405969014
20160503,15.329582704479861,15.323764781224728,15.359432600628232,15.421704012922959,15.48577725460814,15.548874612196963,15.5990638350604
20160504,15.467307490255976,15.473170155315868,15.468529495629518,15.497260433148758,15.541922182328792,15.590650680374269,15.640226957052947
20160505,15.512557995273465,15.613533094882811,15.612011832170062,15.594475319011572,15.607498409575426,15.640758193620147,15.682621553802852
20160506,15.637546377114539,15.72384165750238,15.812519831828217,15.801183986975536,15.775929719251613,15.782213379056632,15.807462560604968
20160507,15.815414610055571,15.87939001522499,15.950891802434505,16.025202150992524,16.004073598690038,15.971487546830993,15.97637846289663
20160508,15.952208791103358,16.0050473325333,16.04263524524741,16.08280325491882,16.131812826192007,16.093397221103164,16.0478030891009
20160509,15.982992021147444,16.02670997462344,16.048809283495675,16.06124874574868,16.09192983877082,16.13523884098656,16.096032273567413
20160510,15.961653157551988,16.0261403229577,16.066952043973515,16.084666738681634,16.088848443385547,16.106561825198746,16.138524220958583
20160511,15.954340891098795,16.026035291364277,16.079804313469488,16.10969544692358,16.11807647186637,16.11537240454802,16.125967983422182
20160512,15.979514441629663,16.016494701089705,16.080253964472192,16.13145712470909,16.15766879262297,16.162989511201214,16.1584639314064
20160513,16.07241984813357,16.05588113511259,16.09269119377006,16.155344079571567,16.203864003066958,16.227251975158637,16.23061344100936
20160514,16.23478001123958,16.20269732535956,16.178683960425786,16.214766323815137,16.27747907555734,16.32500533401733,16.346612524388263
20160515,16.449272719455692,16.410068891541687,16.366451172940675,16.33756777420689,16.372709691324907,16.43418406268924,16.48813993972074
20160516,16.7450186850254,16.701823491157295,16.639012365336054,16.576540028430134,16.5400817842596,16.581706094189716,16.65208867466398
20160517,17.017515752324915,16.99014757905481,16.93011048647951,16.85994020214723,16.791694890546033,16.751943699166628,16.79106896014067
20160518,17.2483574137265,17.204756070129815,17.166597017113208,17.102786189007496,17.035385844170072,16.97338552916923,16.93780508447317
20160519,17.563651505912603,17.407511456430043,17.357261943777942,17.320113592417403,17.255447790600833,17.18594284419696,17.12148503801618
