date,1,2,3,4,5,6,7
20160115,8.338694219973743,,,,,,
20160116,8.447181225239778,8.298643860038837,,,,,
20160117,8.569732509196648,8.392765485734731,8.22359410741932,,,,
20160118,8.569623180901186,8.474253778823329,8.306176041915954,8.123698872362805,,,
20160119,8.280050522288494,8.466344145486799,8.392894170515289,8.208480635545484,8.01643562709908,,
20160120,7.55493508331165,8.190911399238198,8.391174310968989,8.300755867635086,8.109938920632121,7.947356633225441,
20160121,6.833647210036222,7.5278847538406195,8.138800515273525,8.313749804390689,8.214633130179228,8.061189971366229,7.9714572494395926
20160122,6.535541567576161,6.8736448773172505,7.506678649055474,8.077218216387656,8.244749670271155,8.181999530117707,8.089264043826887
20160123,6.415416654871667,6.586206808866755,6.869853873865464,7.4585734821458045,8.016696581194473,8.218333086460369,8.208238321028333
20160124,6.249750234172706,6.45108850618672,6.591309751864073,6.830366644265538,7.398361909167618,7.983593048689185,8.226371046124028
20160125,6.118465232448931,6.266198945064875,6.441645409086316,6.5564852844522,6.784886790260643,7.357790716402204,7.984630771362495
20160126,5.9642757735993746,6.132285045902049,6.2550833042706335,6.410460677779723,6.503115153595873,6.746998979855297,7.353448411578552
20160127,5.692324327040992,5.979021830709775,6.116634252340031,6.232023995264068,6.353627169904565,6.458486268028434,6.735941408516348
20160128,5.637376284195751,5.732676863215484,5.98021261299673,6.105057640437714,6.184955475667426,6.316116452505202,6.455658070483559
20160129,5.720397682594795,5.700380209376038,5.76925560170272,5.9927936114035765,6.069474685572741,6.1684257543005865,6.333293540762541
20160130,5.628082303721287,5.763560493642775,5.7380880761606585,5.788710303039924,5.969614578952146,6.0729961320468675,6.202988550710209
20160131,5.714440186625743,5.6732488694303385,5.7888880959400835,5.747506798427976,5.767583774915737,5.96880949255344,6.105264109612093
20160201,5.3982147233933855,5.740921292053522,5.679517502974669,5.7763185680429245,5.723428764779771,5.7693444981528,5.975617956959948
20160202,5.1327527176908205,5.453483223603026,5.752673546135432,5.692574527533555,5.8116341166508025,5.782286817614809,5.809313489159609
20160203,5.196216897072329,5.094889282118562,5.448717226827785,5.719214069376395,5.692588865670665,5.817362919332957,5.7700721586111134
20160204,5.1239089547216,5.11460995589915,5.077288501909633,5.426420706715453,5.705305359473197,5.698971487405017,5.807060250912831
20160205,4.8199318451151445,5.069454860699786,5.112799766089058,5.079454994426898,5.424145961263008,5.71261924321282,5.7038973544090315
20160206,4.868029842956259,4.819911771723191,5.086336583332667,5.081685291654303,5.110850496349004,5.440227615845172,5.7171816384411045
20160207,4.724880032774264,4.857188060580812,4.847801599121992,5.056670977652839,5.0974414705240765,5.1237232758460305,5.418729729969845
20160208,4.798260467780793,4.700294429072379,4.874954446273357,4.85413260356275,5.030818599537318,5.0881295673782265,5.062919537805216
20160209,4.856956499666492,4.757893593469191,4.72740641253298,4.862672398025246,4.810328160879113,5.001461980712202,5.015068155922387
20160210,5.047493136088963,4.807801781120396,4.766555979003975,4.718495977226201,4.808209701121166,4.771636697888773,4.931440254323606
20160211,5.407306536134602,5.005431493971004,4.813997290165469,4.745308293621212,4.688530704480781,4.786987107478344,4.71857555388716
20160212,5.741783731000666,5.409682365453667,5.004162568836801,4.795648059199417,4.750120172435205,4.699101496064857,4.759875124017741
20160213,6.180884161635146,5.750218140155407,5.426018521969526,5.01224354291179,4.831798804293932,4.780443181701509,4.696284052122815
20160214,6.68088654654964,6.177433688939713,5.745653594206556,5.391386185594923,5.050151426709089,4.868733845488343,4.785135337070635
20160215,6.649838027545589,6.661611071926307,6.141862921491283,5.702923794899287,5.363495641289267,5.086509357884838,4.871676031223238
20160216,6.001947795041221,6.6400966971933055,6.598741208327995,6.085319760892595,5.668930222532917,5.3661345754242955,5.080087306273434
20160217,5.534292247446054,6.026146985948001,6.5832832627101014,6.521690210221401,6.023909519652043,5.652781178706339,5.361638135626714
20160218,5.5859819486331315,5.5550287782408585,6.034757037282335,6.521320286283973,6.445957603822038,5.983801448715271,5.646903259398245
20160219,5.516461340136516,5.600141575935748,5.563996566096078,5.992389275937085,6.4434885766117596,6.37969318626302,5.973257182684848
20160220,5.508036250770896,5.537483199859803,5.624813208460292,5.585205538508646,5.925539862383994,6.381645323630496,6.350020411514637
20160221,5.516567442351128,5.546762842197156,5.586470162201715,5.664153472154843,5.570579921749966,5.920005341459676,6.355924139469528
20160222,5.641441146066331,5.56656022501128,5.604283863746721,5.641317838087188,5.672709755475016,5.582255466798339,5.914959751010796
20160223,5.694109425111141,5.683914292719337,5.626856392998414,5.671285261553174,5.685437002880381,5.70062754224118,5.586123896190518
20160224,5.824919117589732,5.726391740813477,5.735902944065151,5.7048293333211575,5.727025486473722,5.725955861445343,5.716598076260743
20160225,5.862196123354208,5.83700473335944,5.766116266582566,5.802621163663688,5.749697665778327,5.766646777655623,5.751919360123464
